gene_symbol,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000021826,FALSE,CPS1,NCBITaxon:9606,gene
ENSG00000021852,FALSE,C8B,NCBITaxon:9606,gene
ENSG00000022267,FALSE,FHL1,NCBITaxon:9606,gene
ENSG00000022277,FALSE,RTF2,NCBITaxon:9606,gene
ENSG00000022355,FALSE,GABRA1,NCBITaxon:9606,gene
ENSG00000022556,FALSE,NLRP2,NCBITaxon:9606,gene
ENSG00000022567,FALSE,SLC45A4,NCBITaxon:9606,gene
ENSG00000022840,FALSE,RNF10,NCBITaxon:9606,gene
ENSG00000022976,FALSE,ZNF839,NCBITaxon:9606,gene
ENSG00000023041,FALSE,ZDHHC6,NCBITaxon:9606,gene
ENSG00000023171,FALSE,GRAMD1B,NCBITaxon:9606,gene
ENSG00000023191,FALSE,RNH1,NCBITaxon:9606,gene
ENSG00000023228,FALSE,NDUFS1,NCBITaxon:9606,gene
ENSG00000023287,FALSE,RB1CC1,NCBITaxon:9606,gene
ENSG00000023318,FALSE,ERP44,NCBITaxon:9606,gene
ENSG00000023330,FALSE,ALAS1,NCBITaxon:9606,gene
ENSG00000023445,FALSE,BIRC3,NCBITaxon:9606,gene
ENSG00000023516,FALSE,AKAP11,NCBITaxon:9606,gene
ENSG00000023572,FALSE,GLRX2,NCBITaxon:9606,gene
ENSG00000023608,FALSE,SNAPC1,NCBITaxon:9606,gene
ENSG00000023697,FALSE,DERA,NCBITaxon:9606,gene
ENSG00000023734,FALSE,STRAP,NCBITaxon:9606,gene
ENSG00000023839,FALSE,ABCC2,NCBITaxon:9606,gene
ENSG00000023892,FALSE,DEF6,NCBITaxon:9606,gene
ENSG00000023902,FALSE,PLEKHO1,NCBITaxon:9606,gene
ENSG00000023909,FALSE,GCLM,NCBITaxon:9606,gene
ENSG00000024048,FALSE,UBR2,NCBITaxon:9606,gene
ENSG00000024422,FALSE,EHD2,NCBITaxon:9606,gene
ENSG00000024526,FALSE,DEPDC1,NCBITaxon:9606,gene
ENSG00000024862,FALSE,CCDC28A,NCBITaxon:9606,gene
ENSG00000025039,FALSE,RRAGD,NCBITaxon:9606,gene
ENSG00000025156,FALSE,HSF2,NCBITaxon:9606,gene
ENSG00000025293,FALSE,PHF20,NCBITaxon:9606,gene
ENSG00000025423,FALSE,HSD17B6,NCBITaxon:9606,gene
ENSG00000025434,FALSE,NR1H3,NCBITaxon:9606,gene
ENSG00000025708,FALSE,TYMP,NCBITaxon:9606,gene
ENSG00000025770,FALSE,NCAPH2,NCBITaxon:9606,gene
ENSG00000025772,FALSE,TOMM34,NCBITaxon:9606,gene
ENSG00000025796,FALSE,SEC63,NCBITaxon:9606,gene
ENSG00000025800,FALSE,KPNA6,NCBITaxon:9606,gene
ENSG00000026025,FALSE,VIM,NCBITaxon:9606,gene
ENSG00000026103,FALSE,FAS,NCBITaxon:9606,gene
ENSG00000026297,FALSE,RNASET2,NCBITaxon:9606,gene
ENSG00000026508,FALSE,CD44,NCBITaxon:9606,gene
ENSG00000026559,FALSE,KCNG1,NCBITaxon:9606,gene
ENSG00000026652,FALSE,AGPAT4,NCBITaxon:9606,gene
ENSG00000026751,FALSE,SLAMF7,NCBITaxon:9606,gene
ENSG00000026950,FALSE,BTN3A1,NCBITaxon:9606,gene
ENSG00000027001,FALSE,MIPEP,NCBITaxon:9606,gene
ENSG00000027075,FALSE,PRKCH,NCBITaxon:9606,gene
ENSG00000027644,FALSE,INSRR,NCBITaxon:9606,gene
ENSG00000027697,FALSE,IFNGR1,NCBITaxon:9606,gene
ENSG00000027847,FALSE,B4GALT7,NCBITaxon:9606,gene
ENSG00000027869,FALSE,SH2D2A,NCBITaxon:9606,gene
ENSG00000028116,FALSE,VRK2,NCBITaxon:9606,gene
ENSG00000028137,FALSE,TNFRSF1B,NCBITaxon:9606,gene
ENSG00000028203,FALSE,VEZT,NCBITaxon:9606,gene
ENSG00000028277,FALSE,POU2F2,NCBITaxon:9606,gene
ENSG00000028310,FALSE,BRD9,NCBITaxon:9606,gene
ENSG00000028528,FALSE,SNX1,NCBITaxon:9606,gene
ENSG00000028839,FALSE,TBPL1,NCBITaxon:9606,gene
ENSG00000029153,FALSE,ARNTL2,NCBITaxon:9606,gene
ENSG00000029363,FALSE,BCLAF1,NCBITaxon:9606,gene
ENSG00000029364,FALSE,SLC39A9,NCBITaxon:9606,gene
ENSG00000029534,FALSE,ANK1,NCBITaxon:9606,gene
ENSG00000029559,FALSE,IBSP,NCBITaxon:9606,gene
ENSG00000029639,FALSE,TFB1M,NCBITaxon:9606,gene
ENSG00000029725,FALSE,RABEP1,NCBITaxon:9606,gene
ENSG00000029993,FALSE,HMGB3,NCBITaxon:9606,gene
ENSG00000030066,FALSE,NUP160,NCBITaxon:9606,gene
ENSG00000030110,FALSE,BAK1,NCBITaxon:9606,gene
ENSG00000030304,FALSE,MUSK,NCBITaxon:9606,gene
ENSG00000030419,FALSE,IKZF2,NCBITaxon:9606,gene
ENSG00000030582,FALSE,GRN,NCBITaxon:9606,gene
ENSG00000031003,FALSE,FAM13B,NCBITaxon:9606,gene
ENSG00000031081,FALSE,ARHGAP31,NCBITaxon:9606,gene
ENSG00000031691,FALSE,CENPQ,NCBITaxon:9606,gene
ENSG00000031698,FALSE,SARS1,NCBITaxon:9606,gene
ENSG00000031823,FALSE,RANBP3,NCBITaxon:9606,gene
ENSG00000032219,FALSE,ARID4A,NCBITaxon:9606,gene
ENSG00000032389,FALSE,EIPR1,NCBITaxon:9606,gene
ENSG00000032444,FALSE,PNPLA6,NCBITaxon:9606,gene
ENSG00000032742,FALSE,IFT88,NCBITaxon:9606,gene
ENSG00000033011,FALSE,ALG1,NCBITaxon:9606,gene
ENSG00000033030,FALSE,ZCCHC8,NCBITaxon:9606,gene
ENSG00000033050,FALSE,ABCF2,NCBITaxon:9606,gene
ENSG00000033100,FALSE,CHPF2,NCBITaxon:9606,gene
ENSG00000033122,FALSE,LRRC7,NCBITaxon:9606,gene
ENSG00000033170,FALSE,FUT8,NCBITaxon:9606,gene
ENSG00000033178,FALSE,UBA6,NCBITaxon:9606,gene
ENSG00000033327,FALSE,GAB2,NCBITaxon:9606,gene
ENSG00000033627,FALSE,ATP6V0A1,NCBITaxon:9606,gene
ENSG00000033800,FALSE,PIAS1,NCBITaxon:9606,gene
ENSG00000033867,FALSE,SLC4A7,NCBITaxon:9606,gene
ENSG00000034053,FALSE,APBA2,NCBITaxon:9606,gene
ENSG00000034152,FALSE,MAP2K3,NCBITaxon:9606,gene
ENSG00000034239,FALSE,EFCAB1,NCBITaxon:9606,gene
ENSG00000034510,FALSE,TMSB10,NCBITaxon:9606,gene
ENSG00000034533,FALSE,ASTE1,NCBITaxon:9606,gene
ENSG00000034677,FALSE,RNF19A,NCBITaxon:9606,gene
ENSG00000034693,FALSE,PEX3,NCBITaxon:9606,gene
ENSG00000034713,FALSE,GABARAPL2,NCBITaxon:9606,gene
ENSG00000034971,FALSE,MYOC,NCBITaxon:9606,gene
ENSG00000035115,FALSE,SH3YL1,NCBITaxon:9606,gene
ENSG00000035141,FALSE,FAM136A,NCBITaxon:9606,gene
ENSG00000035403,FALSE,VCL,NCBITaxon:9606,gene
ENSG00000035499,FALSE,DEPDC1B,NCBITaxon:9606,gene
ENSG00000035664,FALSE,DAPK2,NCBITaxon:9606,gene
ENSG00000035681,FALSE,NSMAF,NCBITaxon:9606,gene
ENSG00000035687,FALSE,ADSS2,NCBITaxon:9606,gene
ENSG00000035720,FALSE,STAP1,NCBITaxon:9606,gene
ENSG00000035862,FALSE,TIMP2,NCBITaxon:9606,gene
ENSG00000035928,FALSE,RFC1,NCBITaxon:9606,gene
ENSG00000036054,FALSE,TBC1D23,NCBITaxon:9606,gene
ENSG00000036257,FALSE,CUL3,NCBITaxon:9606,gene
ENSG00000036448,FALSE,MYOM2,NCBITaxon:9606,gene
ENSG00000036473,FALSE,OTC,NCBITaxon:9606,gene
ENSG00000036530,FALSE,CYP46A1,NCBITaxon:9606,gene
ENSG00000036549,FALSE,ZZZ3,NCBITaxon:9606,gene
ENSG00000036565,FALSE,SLC18A1,NCBITaxon:9606,gene
ENSG00000036672,FALSE,USP2,NCBITaxon:9606,gene
ENSG00000036828,FALSE,CASR,NCBITaxon:9606,gene
ENSG00000037042,FALSE,TUBG2,NCBITaxon:9606,gene
ENSG00000037241,FALSE,RPL26L1,NCBITaxon:9606,gene
ENSG00000037280,FALSE,FLT4,NCBITaxon:9606,gene
ENSG00000037474,FALSE,NSUN2,NCBITaxon:9606,gene
ENSG00000037637,FALSE,FBXO42,NCBITaxon:9606,gene
ENSG00000037749,FALSE,MFAP3,NCBITaxon:9606,gene
ENSG00000037757,FALSE,MRI1,NCBITaxon:9606,gene
ENSG00000037897,FALSE,METTL1,NCBITaxon:9606,gene
ENSG00000037965,FALSE,HOXC8,NCBITaxon:9606,gene
ENSG00000038002,FALSE,AGA,NCBITaxon:9606,gene
ENSG00000038210,FALSE,PI4K2B,NCBITaxon:9606,gene
ENSG00000038219,FALSE,BOD1L1,NCBITaxon:9606,gene
ENSG00000038274,FALSE,MAT2B,NCBITaxon:9606,gene
ENSG00000038295,FALSE,TLL1,NCBITaxon:9606,gene
ENSG00000038358,FALSE,EDC4,NCBITaxon:9606,gene
ENSG00000038382,FALSE,TRIO,NCBITaxon:9606,gene
ENSG00000038427,FALSE,VCAN,NCBITaxon:9606,gene
ENSG00000038532,FALSE,CLEC16A,NCBITaxon:9606,gene
ENSG00000038945,FALSE,MSR1,NCBITaxon:9606,gene
ENSG00000039068,FALSE,CDH1,NCBITaxon:9606,gene
ENSG00000039123,FALSE,MTREX,NCBITaxon:9606,gene
ENSG00000039139,FALSE,DNAH5,NCBITaxon:9606,gene
ENSG00000039319,FALSE,ZFYVE16,NCBITaxon:9606,gene
ENSG00000039523,FALSE,RIPOR1,NCBITaxon:9606,gene
ENSG00000039537,FALSE,C6,NCBITaxon:9606,gene
ENSG00000039560,FALSE,RAI14,NCBITaxon:9606,gene
ENSG00000039600,FALSE,SOX30,NCBITaxon:9606,gene
ENSG00000039650,FALSE,PNKP,NCBITaxon:9606,gene
ENSG00000039987,FALSE,BEST2,NCBITaxon:9606,gene
ENSG00000040199,FALSE,PHLPP2,NCBITaxon:9606,gene
ENSG00000040275,FALSE,SPDL1,NCBITaxon:9606,gene
ENSG00000040341,FALSE,STAU2,NCBITaxon:9606,gene
ENSG00000040487,FALSE,SLC66A1,NCBITaxon:9606,gene
ENSG00000040531,FALSE,CTNS,NCBITaxon:9606,gene
ENSG00000040608,FALSE,RTN4R,NCBITaxon:9606,gene
ENSG00000040633,FALSE,PHF23,NCBITaxon:9606,gene
ENSG00000040731,FALSE,CDH10,NCBITaxon:9606,gene
ENSG00000040933,FALSE,INPP4A,NCBITaxon:9606,gene
ENSG00000041353,FALSE,RAB27B,NCBITaxon:9606,gene
ENSG00000041357,FALSE,PSMA4,NCBITaxon:9606,gene
ENSG00000041515,FALSE,MYO16,NCBITaxon:9606,gene
ENSG00000041802,FALSE,LSG1,NCBITaxon:9606,gene
ENSG00000041880,FALSE,PARP3,NCBITaxon:9606,gene
ENSG00000041982,FALSE,TNC,NCBITaxon:9606,gene
ENSG00000041988,FALSE,THAP3,NCBITaxon:9606,gene
ENSG00000042062,FALSE,RIPOR3,NCBITaxon:9606,gene
ENSG00000042088,FALSE,TDP1,NCBITaxon:9606,gene
ENSG00000042286,FALSE,AIFM2,NCBITaxon:9606,gene
ENSG00000042304,FALSE,C2orf83,NCBITaxon:9606,gene
ENSG00000042317,FALSE,SPATA7,NCBITaxon:9606,gene
ENSG00000042429,FALSE,MED17,NCBITaxon:9606,gene
ENSG00000042445,FALSE,RETSAT,NCBITaxon:9606,gene
ENSG00000042493,FALSE,CAPG,NCBITaxon:9606,gene
ENSG00000042753,FALSE,AP2S1,NCBITaxon:9606,gene
ENSG00000042781,FALSE,USH2A,NCBITaxon:9606,gene
ENSG00000042813,FALSE,ZPBP,NCBITaxon:9606,gene
ENSG00000042832,FALSE,TG,NCBITaxon:9606,gene
ENSG00000042980,FALSE,ADAM28,NCBITaxon:9606,gene
ENSG00000043039,FALSE,BARX2,NCBITaxon:9606,gene
ENSG00000043093,FALSE,DCUN1D1,NCBITaxon:9606,gene
ENSG00000043143,FALSE,JADE2,NCBITaxon:9606,gene
ENSG00000043355,FALSE,ZIC2,NCBITaxon:9606,gene
ENSG00000043462,FALSE,LCP2,NCBITaxon:9606,gene
ENSG00000043514,FALSE,TRIT1,NCBITaxon:9606,gene
ENSG00000043591,FALSE,ADRB1,NCBITaxon:9606,gene
ENSG00000044012,FALSE,GUCA2B,NCBITaxon:9606,gene
ENSG00000044090,FALSE,CUL7,NCBITaxon:9606,gene
ENSG00000044115,FALSE,CTNNA1,NCBITaxon:9606,gene
ENSG00000044446,FALSE,PHKA2,NCBITaxon:9606,gene
ENSG00000044459,FALSE,CNTLN,NCBITaxon:9606,gene
ENSG00000044524,FALSE,EPHA3,NCBITaxon:9606,gene
ENSG00000044574,FALSE,HSPA5,NCBITaxon:9606,gene
ENSG00000046604,FALSE,DSG2,NCBITaxon:9606,gene
ENSG00000046647,FALSE,GEMIN8,NCBITaxon:9606,gene
ENSG00000046651,FALSE,OFD1,NCBITaxon:9606,gene
ENSG00000046653,FALSE,GPM6B,NCBITaxon:9606,gene
ENSG00000046774,FALSE,MAGEC2,NCBITaxon:9606,gene
ENSG00000046889,FALSE,PREX2,NCBITaxon:9606,gene
ENSG00000047056,FALSE,WDR37,NCBITaxon:9606,gene
ENSG00000047188,FALSE,YTHDC2,NCBITaxon:9606,gene
ENSG00000047230,FALSE,CTPS2,NCBITaxon:9606,gene
ENSG00000047249,FALSE,ATP6V1H,NCBITaxon:9606,gene
ENSG00000047315,FALSE,POLR2B,NCBITaxon:9606,gene
ENSG00000047346,FALSE,FAM214A,NCBITaxon:9606,gene
ENSG00000047365,FALSE,ARAP2,NCBITaxon:9606,gene
ENSG00000047410,FALSE,TPR,NCBITaxon:9606,gene
ENSG00000047457,FALSE,CP,NCBITaxon:9606,gene
ENSG00000047578,FALSE,KATNIP,NCBITaxon:9606,gene
ENSG00000047579,FALSE,DTNBP1,NCBITaxon:9606,gene
ENSG00000047597,FALSE,XK,NCBITaxon:9606,gene
ENSG00000047617,FALSE,ANO2,NCBITaxon:9606,gene
ENSG00000047621,FALSE,C12orf4,NCBITaxon:9606,gene
ENSG00000047634,FALSE,SCML1,NCBITaxon:9606,gene
ENSG00000047644,FALSE,WWC3,NCBITaxon:9606,gene
ENSG00000047648,FALSE,ARHGAP6,NCBITaxon:9606,gene
ENSG00000047662,FALSE,FAM184B,NCBITaxon:9606,gene
ENSG00000047849,FALSE,MAP4,NCBITaxon:9606,gene
ENSG00000047932,FALSE,GOPC,NCBITaxon:9606,gene
ENSG00000047936,FALSE,ROS1,NCBITaxon:9606,gene
ENSG00000048028,FALSE,USP28,NCBITaxon:9606,gene
ENSG00000048052,FALSE,HDAC9,NCBITaxon:9606,gene
ENSG00000048140,FALSE,TSPAN17,NCBITaxon:9606,gene
ENSG00000048162,FALSE,NOP16,NCBITaxon:9606,gene
ENSG00000048342,FALSE,CC2D2A,NCBITaxon:9606,gene
ENSG00000048392,FALSE,RRM2B,NCBITaxon:9606,gene
ENSG00000048405,FALSE,ZNF800,NCBITaxon:9606,gene
ENSG00000048462,FALSE,TNFRSF17,NCBITaxon:9606,gene
ENSG00000048471,FALSE,SNX29,NCBITaxon:9606,gene
ENSG00000048540,FALSE,LMO3,NCBITaxon:9606,gene
ENSG00000048544,FALSE,MRPS10,NCBITaxon:9606,gene
ENSG00000048545,FALSE,GUCA1A,NCBITaxon:9606,gene
ENSG00000048649,FALSE,RSF1,NCBITaxon:9606,gene
ENSG00000048707,FALSE,VPS13D,NCBITaxon:9606,gene
ENSG00000048740,FALSE,CELF2,NCBITaxon:9606,gene
ENSG00000048828,FALSE,FAM120A,NCBITaxon:9606,gene
ENSG00000048991,FALSE,R3HDM1,NCBITaxon:9606,gene
ENSG00000049089,FALSE,COL9A2,NCBITaxon:9606,gene
ENSG00000049130,FALSE,KITLG,NCBITaxon:9606,gene
ENSG00000049167,FALSE,ERCC8,NCBITaxon:9606,gene
ENSG00000049192,FALSE,ADAMTS6,NCBITaxon:9606,gene
ENSG00000049239,FALSE,H6PD,NCBITaxon:9606,gene
ENSG00000049245,FALSE,VAMP3,NCBITaxon:9606,gene
ENSG00000049246,FALSE,PER3,NCBITaxon:9606,gene
ENSG00000049247,FALSE,UTS2,NCBITaxon:9606,gene
ENSG00000049249,FALSE,TNFRSF9,NCBITaxon:9606,gene
ENSG00000049283,FALSE,EPN3,NCBITaxon:9606,gene
ENSG00000049323,FALSE,LTBP1,NCBITaxon:9606,gene
ENSG00000049449,FALSE,RCN1,NCBITaxon:9606,gene
ENSG00000049540,FALSE,ELN,NCBITaxon:9606,gene
ENSG00000049541,FALSE,RFC2,NCBITaxon:9606,gene
ENSG00000049618,FALSE,ARID1B,NCBITaxon:9606,gene
ENSG00000049656,FALSE,CLPTM1L,NCBITaxon:9606,gene
ENSG00000049759,FALSE,NEDD4L,NCBITaxon:9606,gene
ENSG00000049768,FALSE,FOXP3,NCBITaxon:9606,gene
ENSG00000049769,FALSE,PPP1R3F,NCBITaxon:9606,gene
ENSG00000049860,FALSE,HEXB,NCBITaxon:9606,gene
ENSG00000049883,FALSE,PTCD2,NCBITaxon:9606,gene
ENSG00000050030,FALSE,NEXMIF,NCBITaxon:9606,gene
ENSG00000050130,FALSE,JKAMP,NCBITaxon:9606,gene
ENSG00000050165,FALSE,DKK3,NCBITaxon:9606,gene
ENSG00000050327,FALSE,ARHGEF5,NCBITaxon:9606,gene
ENSG00000050344,FALSE,NFE2L3,NCBITaxon:9606,gene
ENSG00000050393,FALSE,MCUR1,NCBITaxon:9606,gene
ENSG00000050405,FALSE,LIMA1,NCBITaxon:9606,gene
ENSG00000050426,FALSE,LETMD1,NCBITaxon:9606,gene
ENSG00000050438,FALSE,SLC4A8,NCBITaxon:9606,gene
ENSG00000050555,FALSE,LAMC3,NCBITaxon:9606,gene
ENSG00000050628,FALSE,PTGER3,NCBITaxon:9606,gene
ENSG00000050730,FALSE,TNIP3,NCBITaxon:9606,gene
ENSG00000050748,FALSE,MAPK9,NCBITaxon:9606,gene
ENSG00000050767,FALSE,COL23A1,NCBITaxon:9606,gene
ENSG00000050820,FALSE,BCAR1,NCBITaxon:9606,gene
ENSG00000051009,FALSE,FAM160A2,NCBITaxon:9606,gene
ENSG00000051108,FALSE,HERPUD1,NCBITaxon:9606,gene
ENSG00000051128,FALSE,HOMER3,NCBITaxon:9606,gene
ENSG00000051180,FALSE,RAD51,NCBITaxon:9606,gene
ENSG00000051341,FALSE,POLQ,NCBITaxon:9606,gene
ENSG00000051382,FALSE,PIK3CB,NCBITaxon:9606,gene
ENSG00000051523,FALSE,CYBA,NCBITaxon:9606,gene
ENSG00000051596,FALSE,THOC3,NCBITaxon:9606,gene
ENSG00000051620,FALSE,HEBP2,NCBITaxon:9606,gene
ENSG00000051825,FALSE,MPHOSPH9,NCBITaxon:9606,gene
ENSG00000052126,FALSE,PLEKHA5,NCBITaxon:9606,gene
ENSG00000052344,FALSE,PRSS8,NCBITaxon:9606,gene
ENSG00000052723,FALSE,SIKE1,NCBITaxon:9606,gene
ENSG00000052749,FALSE,RRP12,NCBITaxon:9606,gene
ENSG00000052795,FALSE,FNIP2,NCBITaxon:9606,gene
ENSG00000052802,FALSE,MSMO1,NCBITaxon:9606,gene
ENSG00000052841,FALSE,TTC17,NCBITaxon:9606,gene
ENSG00000052850,FALSE,ALX4,NCBITaxon:9606,gene
ENSG00000053108,FALSE,FSTL4,NCBITaxon:9606,gene
ENSG00000053254,FALSE,FOXN3,NCBITaxon:9606,gene
ENSG00000053328,FALSE,METTL24,NCBITaxon:9606,gene
ENSG00000053371,FALSE,AKR7A2,NCBITaxon:9606,gene
ENSG00000053372,FALSE,MRTO4,NCBITaxon:9606,gene
ENSG00000053438,FALSE,NNAT,NCBITaxon:9606,gene
ENSG00000053501,FALSE,USE1,NCBITaxon:9606,gene
ENSG00000053524,FALSE,MCF2L2,NCBITaxon:9606,gene
ENSG00000053702,FALSE,NRIP2,NCBITaxon:9606,gene
ENSG00000053747,FALSE,LAMA3,NCBITaxon:9606,gene
ENSG00000053770,FALSE,AP5M1,NCBITaxon:9606,gene
ENSG00000053900,FALSE,ANAPC4,NCBITaxon:9606,gene
ENSG00000053918,FALSE,KCNQ1,NCBITaxon:9606,gene
ENSG00000054116,FALSE,TRAPPC3,NCBITaxon:9606,gene
ENSG00000054118,FALSE,THRAP3,NCBITaxon:9606,gene
ENSG00000054148,FALSE,PHPT1,NCBITaxon:9606,gene
ENSG00000054179,FALSE,ENTPD2,NCBITaxon:9606,gene
ENSG00000054219,FALSE,LY75,NCBITaxon:9606,gene
ENSG00000054267,FALSE,ARID4B,NCBITaxon:9606,gene
ENSG00000054277,FALSE,OPN3,NCBITaxon:9606,gene
ENSG00000054282,FALSE,SDCCAG8,NCBITaxon:9606,gene
ENSG00000054356,FALSE,PTPRN,NCBITaxon:9606,gene
ENSG00000054392,FALSE,HHAT,NCBITaxon:9606,gene
ENSG00000054523,FALSE,KIF1B,NCBITaxon:9606,gene
ENSG00000054598,FALSE,FOXC1,NCBITaxon:9606,gene
ENSG00000054611,FALSE,TBC1D22A,NCBITaxon:9606,gene
ENSG00000054654,FALSE,SYNE2,NCBITaxon:9606,gene
ENSG00000054690,FALSE,PLEKHH1,NCBITaxon:9606,gene
ENSG00000054793,FALSE,ATP9A,NCBITaxon:9606,gene
ENSG00000054796,FALSE,SPO11,NCBITaxon:9606,gene
ENSG00000054803,FALSE,CBLN4,NCBITaxon:9606,gene
ENSG00000054938,FALSE,CHRDL2,NCBITaxon:9606,gene
ENSG00000054965,FALSE,FAM168A,NCBITaxon:9606,gene
ENSG00000054967,FALSE,RELT,NCBITaxon:9606,gene
ENSG00000054983,FALSE,GALC,NCBITaxon:9606,gene
ENSG00000055044,FALSE,NOP58,NCBITaxon:9606,gene
ENSG00000055070,FALSE,SZRD1,NCBITaxon:9606,gene
ENSG00000055118,FALSE,KCNH2,NCBITaxon:9606,gene
ENSG00000055130,FALSE,CUL1,NCBITaxon:9606,gene
ENSG00000055147,FALSE,FAM114A2,NCBITaxon:9606,gene
ENSG00000055163,FALSE,CYFIP2,NCBITaxon:9606,gene
ENSG00000055208,FALSE,TAB2,NCBITaxon:9606,gene
ENSG00000055211,FALSE,GINM1,NCBITaxon:9606,gene
ENSG00000055332,FALSE,EIF2AK2,NCBITaxon:9606,gene
ENSG00000055483,FALSE,USP36,NCBITaxon:9606,gene
ENSG00000055609,FALSE,KMT2C,NCBITaxon:9606,gene
ENSG00000055732,FALSE,MCOLN3,NCBITaxon:9606,gene
ENSG00000055813,FALSE,CCDC85A,NCBITaxon:9606,gene
ENSG00000055917,FALSE,PUM2,NCBITaxon:9606,gene
ENSG00000055950,FALSE,MRPL43,NCBITaxon:9606,gene
ENSG00000055955,FALSE,ITIH4,NCBITaxon:9606,gene
ENSG00000055957,FALSE,ITIH1,NCBITaxon:9606,gene
ENSG00000056050,FALSE,HPF1,NCBITaxon:9606,gene
ENSG00000056097,FALSE,ZFR,NCBITaxon:9606,gene
ENSG00000056277,FALSE,ZNF280C,NCBITaxon:9606,gene
ENSG00000056291,FALSE,NPFFR2,NCBITaxon:9606,gene
ENSG00000056487,FALSE,PHF21B,NCBITaxon:9606,gene
ENSG00000056558,FALSE,TRAF1,NCBITaxon:9606,gene
ENSG00000056586,FALSE,RC3H2,NCBITaxon:9606,gene
ENSG00000056736,FALSE,IL17RB,NCBITaxon:9606,gene
ENSG00000056972,FALSE,TRAF3IP2,NCBITaxon:9606,gene
ENSG00000056998,FALSE,GYG2,NCBITaxon:9606,gene
ENSG00000057019,FALSE,DCBLD2,NCBITaxon:9606,gene
ENSG00000057149,FALSE,SERPINB3,NCBITaxon:9606,gene
ENSG00000057252,FALSE,SOAT1,NCBITaxon:9606,gene
ENSG00000057294,FALSE,PKP2,NCBITaxon:9606,gene
ENSG00000057468,FALSE,MSH4,NCBITaxon:9606,gene
ENSG00000057593,FALSE,F7,NCBITaxon:9606,gene
ENSG00000057608,FALSE,GDI2,NCBITaxon:9606,gene
ENSG00000057657,FALSE,PRDM1,NCBITaxon:9606,gene
ENSG00000057663,FALSE,ATG5,NCBITaxon:9606,gene
ENSG00000057704,FALSE,TMCC3,NCBITaxon:9606,gene
ENSG00000057757,FALSE,PITHD1,NCBITaxon:9606,gene
ENSG00000057935,FALSE,MTA3,NCBITaxon:9606,gene
ENSG00000058056,FALSE,USP13,NCBITaxon:9606,gene
ENSG00000058063,FALSE,ATP11B,NCBITaxon:9606,gene
ENSG00000058085,FALSE,LAMC2,NCBITaxon:9606,gene
ENSG00000058091,FALSE,CDK14,NCBITaxon:9606,gene
ENSG00000058262,FALSE,SEC61A1,NCBITaxon:9606,gene
ENSG00000058272,FALSE,PPP1R12A,NCBITaxon:9606,gene
ENSG00000058335,FALSE,RASGRF1,NCBITaxon:9606,gene
ENSG00000058404,FALSE,CAMK2B,NCBITaxon:9606,gene
ENSG00000058453,FALSE,CROCC,NCBITaxon:9606,gene
ENSG00000058600,FALSE,POLR3E,NCBITaxon:9606,gene
ENSG00000058668,FALSE,ATP2B4,NCBITaxon:9606,gene
ENSG00000058673,FALSE,ZC3H11A,NCBITaxon:9606,gene
ENSG00000058729,FALSE,RIOK2,NCBITaxon:9606,gene
ENSG00000058799,FALSE,YIPF1,NCBITaxon:9606,gene
ENSG00000058804,FALSE,NDC1,NCBITaxon:9606,gene
ENSG00000058866,FALSE,DGKG,NCBITaxon:9606,gene
ENSG00000059122,FALSE,FLYWCH1,NCBITaxon:9606,gene
ENSG00000059145,FALSE,UNKL,NCBITaxon:9606,gene
ENSG00000059377,FALSE,TBXAS1,NCBITaxon:9606,gene
ENSG00000059378,FALSE,PARP12,NCBITaxon:9606,gene
ENSG00000059573,FALSE,ALDH18A1,NCBITaxon:9606,gene
ENSG00000059588,FALSE,TARBP1,NCBITaxon:9606,gene
ENSG00000059691,FALSE,GATB,NCBITaxon:9606,gene
ENSG00000059728,FALSE,MXD1,NCBITaxon:9606,gene
ENSG00000059758,FALSE,CDK17,NCBITaxon:9606,gene
ENSG00000059769,FALSE,DNAJC25,NCBITaxon:9606,gene
ENSG00000059804,FALSE,SLC2A3,NCBITaxon:9606,gene
ENSG00000059915,FALSE,PSD,NCBITaxon:9606,gene
ENSG00000060069,FALSE,CTDP1,NCBITaxon:9606,gene
ENSG00000060138,FALSE,YBX3,NCBITaxon:9606,gene
ENSG00000060140,FALSE,STYK1,NCBITaxon:9606,gene
ENSG00000060237,FALSE,WNK1,NCBITaxon:9606,gene
ENSG00000060339,FALSE,CCAR1,NCBITaxon:9606,gene
ENSG00000060491,FALSE,OGFR,NCBITaxon:9606,gene
ENSG00000060558,FALSE,GNA15,NCBITaxon:9606,gene
ENSG00000060566,FALSE,CREB3L3,NCBITaxon:9606,gene
ENSG00000060642,FALSE,PIGV,NCBITaxon:9606,gene
ENSG00000060656,FALSE,PTPRU,NCBITaxon:9606,gene
ENSG00000060688,FALSE,SNRNP40,NCBITaxon:9606,gene
ENSG00000060709,FALSE,RIMBP2,NCBITaxon:9606,gene
ENSG00000060718,FALSE,COL11A1,NCBITaxon:9606,gene
ENSG00000060749,FALSE,QSER1,NCBITaxon:9606,gene
ENSG00000060762,FALSE,MPC1,NCBITaxon:9606,gene
ENSG00000060971,FALSE,ACAA1,NCBITaxon:9606,gene
ENSG00000060982,FALSE,BCAT1,NCBITaxon:9606,gene
ENSG00000061273,FALSE,HDAC7,NCBITaxon:9606,gene
